zpid,bedrooms,bathrooms,homeType,yearBuilt,split,filename,image_index,image_path
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_183.jpg,22,data/images/props/1006324_183.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_191.jpg,23,data/images/props/1006324_191.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_199.jpg,24,data/images/props/1006324_199.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_207.jpg,25,data/images/props/1006324_207.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_215.jpg,26,data/images/props/1006324_215.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_223.jpg,27,data/images/props/1006324_223.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_231.jpg,28,data/images/props/1006324_231.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_239.jpg,29,data/images/props/1006324_239.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_247.jpg,30,data/images/props/1006324_247.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_255.jpg,31,data/images/props/1006324_255.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_263.jpg,32,data/images/props/1006324_263.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_271.jpg,33,data/images/props/1006324_271.jpg
1006324,2.0,2.0,SINGLE_FAMILY,1969.0,train,1006324_279.jpg,34,data/images/props/1006324_279.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_007.jpg,0,data/images/props/1000714_007.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_015.jpg,1,data/images/props/1000714_015.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_023.jpg,2,data/images/props/1000714_023.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_031.jpg,3,data/images/props/1000714_031.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_039.jpg,4,data/images/props/1000714_039.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_047.jpg,5,data/images/props/1000714_047.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_055.jpg,6,data/images/props/1000714_055.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_063.jpg,7,data/images/props/1000714_063.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_071.jpg,8,data/images/props/1000714_071.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_079.jpg,9,data/images/props/1000714_079.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_087.jpg,10,data/images/props/1000714_087.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_095.jpg,11,data/images/props/1000714_095.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_103.jpg,12,data/images/props/1000714_103.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_111.jpg,13,data/images/props/1000714_111.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_119.jpg,14,data/images/props/1000714_119.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_127.jpg,15,data/images/props/1000714_127.jpg
1000714,2.0,2.0,CONDO,2006.0,train,1000714_135.jpg,16,data/images/props/1000714_135.jpg
1007808,3.0,3.0,SINGLE_FAMILY,1956.0,train,1007808_007.jpg,0,data/images/props/1007808_007.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_007.jpg,0,data/images/props/1015608_007.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_015.jpg,1,data/images/props/1015608_015.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_023.jpg,2,data/images/props/1015608_023.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_031.jpg,3,data/images/props/1015608_031.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_039.jpg,4,data/images/props/1015608_039.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_047.jpg,5,data/images/props/1015608_047.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_055.jpg,6,data/images/props/1015608_055.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_063.jpg,7,data/images/props/1015608_063.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_071.jpg,8,data/images/props/1015608_071.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_079.jpg,9,data/images/props/1015608_079.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_087.jpg,10,data/images/props/1015608_087.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_095.jpg,11,data/images/props/1015608_095.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_103.jpg,12,data/images/props/1015608_103.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_111.jpg,13,data/images/props/1015608_111.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_119.jpg,14,data/images/props/1015608_119.jpg
1015608,1.0,1.0,MULTI_FAMILY,1971.0,train,1015608_127.jpg,15,data/images/props/1015608_127.jpg
1011228,3.0,2.0,SINGLE_FAMILY,1961.0,train,1011228_007.jpg,0,data/images/props/1011228_007.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_007.jpg,0,data/images/props/1008724_007.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_015.jpg,1,data/images/props/1008724_015.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_023.jpg,2,data/images/props/1008724_023.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_031.jpg,3,data/images/props/1008724_031.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_039.jpg,4,data/images/props/1008724_039.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_047.jpg,5,data/images/props/1008724_047.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_055.jpg,6,data/images/props/1008724_055.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_063.jpg,7,data/images/props/1008724_063.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_071.jpg,8,data/images/props/1008724_071.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_079.jpg,9,data/images/props/1008724_079.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_087.jpg,10,data/images/props/1008724_087.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_095.jpg,11,data/images/props/1008724_095.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_103.jpg,12,data/images/props/1008724_103.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_111.jpg,13,data/images/props/1008724_111.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_119.jpg,14,data/images/props/1008724_119.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_127.jpg,15,data/images/props/1008724_127.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_135.jpg,16,data/images/props/1008724_135.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_143.jpg,17,data/images/props/1008724_143.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_151.jpg,18,data/images/props/1008724_151.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_159.jpg,19,data/images/props/1008724_159.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_167.jpg,20,data/images/props/1008724_167.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_175.jpg,21,data/images/props/1008724_175.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_183.jpg,22,data/images/props/1008724_183.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_191.jpg,23,data/images/props/1008724_191.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_199.jpg,24,data/images/props/1008724_199.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_207.jpg,25,data/images/props/1008724_207.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_215.jpg,26,data/images/props/1008724_215.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_223.jpg,27,data/images/props/1008724_223.jpg
1008724,1.0,1.0,CONDO,2005.0,train,1008724_231.jpg,28,data/images/props/1008724_231.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_007.jpg,0,data/images/props/1010385_007.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_015.jpg,1,data/images/props/1010385_015.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_023.jpg,2,data/images/props/1010385_023.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_031.jpg,3,data/images/props/1010385_031.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_039.jpg,4,data/images/props/1010385_039.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_047.jpg,5,data/images/props/1010385_047.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_055.jpg,6,data/images/props/1010385_055.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_063.jpg,7,data/images/props/1010385_063.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_071.jpg,8,data/images/props/1010385_071.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_079.jpg,9,data/images/props/1010385_079.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_087.jpg,10,data/images/props/1010385_087.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_095.jpg,11,data/images/props/1010385_095.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_103.jpg,12,data/images/props/1010385_103.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_111.jpg,13,data/images/props/1010385_111.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_119.jpg,14,data/images/props/1010385_119.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_127.jpg,15,data/images/props/1010385_127.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_135.jpg,16,data/images/props/1010385_135.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_143.jpg,17,data/images/props/1010385_143.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_151.jpg,18,data/images/props/1010385_151.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_159.jpg,19,data/images/props/1010385_159.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_167.jpg,20,data/images/props/1010385_167.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_175.jpg,21,data/images/props/1010385_175.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_183.jpg,22,data/images/props/1010385_183.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_191.jpg,23,data/images/props/1010385_191.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_199.jpg,24,data/images/props/1010385_199.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_207.jpg,25,data/images/props/1010385_207.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_215.jpg,26,data/images/props/1010385_215.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_223.jpg,27,data/images/props/1010385_223.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_231.jpg,28,data/images/props/1010385_231.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_239.jpg,29,data/images/props/1010385_239.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_247.jpg,30,data/images/props/1010385_247.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_255.jpg,31,data/images/props/1010385_255.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_263.jpg,32,data/images/props/1010385_263.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_271.jpg,33,data/images/props/1010385_271.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_279.jpg,34,data/images/props/1010385_279.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_287.jpg,35,data/images/props/1010385_287.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_295.jpg,36,data/images/props/1010385_295.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_303.jpg,37,data/images/props/1010385_303.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_311.jpg,38,data/images/props/1010385_311.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_319.jpg,39,data/images/props/1010385_319.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_327.jpg,40,data/images/props/1010385_327.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_335.jpg,41,data/images/props/1010385_335.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_343.jpg,42,data/images/props/1010385_343.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_351.jpg,43,data/images/props/1010385_351.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_359.jpg,44,data/images/props/1010385_359.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_367.jpg,45,data/images/props/1010385_367.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_375.jpg,46,data/images/props/1010385_375.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_383.jpg,47,data/images/props/1010385_383.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_391.jpg,48,data/images/props/1010385_391.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_399.jpg,49,data/images/props/1010385_399.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_407.jpg,50,data/images/props/1010385_407.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_415.jpg,51,data/images/props/1010385_415.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_423.jpg,52,data/images/props/1010385_423.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_431.jpg,53,data/images/props/1010385_431.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_439.jpg,54,data/images/props/1010385_439.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_447.jpg,55,data/images/props/1010385_447.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_455.jpg,56,data/images/props/1010385_455.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_463.jpg,57,data/images/props/1010385_463.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_471.jpg,58,data/images/props/1010385_471.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_479.jpg,59,data/images/props/1010385_479.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_487.jpg,60,data/images/props/1010385_487.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_495.jpg,61,data/images/props/1010385_495.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_503.jpg,62,data/images/props/1010385_503.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_511.jpg,63,data/images/props/1010385_511.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_519.jpg,64,data/images/props/1010385_519.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_527.jpg,65,data/images/props/1010385_527.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_535.jpg,66,data/images/props/1010385_535.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_543.jpg,67,data/images/props/1010385_543.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_551.jpg,68,data/images/props/1010385_551.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_559.jpg,69,data/images/props/1010385_559.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_567.jpg,70,data/images/props/1010385_567.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_575.jpg,71,data/images/props/1010385_575.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_583.jpg,72,data/images/props/1010385_583.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_591.jpg,73,data/images/props/1010385_591.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_599.jpg,74,data/images/props/1010385_599.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_607.jpg,75,data/images/props/1010385_607.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_615.jpg,76,data/images/props/1010385_615.jpg
1010385,2.0,2.0,CONDO,1986.0,train,1010385_623.jpg,77,data/images/props/1010385_623.jpg
1011303,1.0,1.0,CONDO,1972.0,train,1011303_007.jpg,0,data/images/props/1011303_007.jpg
1014598,1.0,1.0,CONDO,1957.0,train,1014598_007.jpg,0,data/images/props/1014598_007.jpg
1014095,2.0,2.0,MULTI_FAMILY,1985.0,train,1014095_007.jpg,0,data/images/props/1014095_007.jpg
1003415,2.0,2.0,CONDO,1978.0,train,1003415_007.jpg,7,data/images/props/1003415_007.jpg
1011123,4.0,2.0,SINGLE_FAMILY,1987.0,train,1011123_007.jpg,0,data/images/props/1011123_007.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_007.jpg,0,data/images/props/1012094_007.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_015.jpg,1,data/images/props/1012094_015.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_023.jpg,2,data/images/props/1012094_023.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_031.jpg,3,data/images/props/1012094_031.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_039.jpg,4,data/images/props/1012094_039.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_047.jpg,5,data/images/props/1012094_047.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_055.jpg,6,data/images/props/1012094_055.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_063.jpg,7,data/images/props/1012094_063.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_071.jpg,8,data/images/props/1012094_071.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_079.jpg,9,data/images/props/1012094_079.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_087.jpg,10,data/images/props/1012094_087.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_095.jpg,11,data/images/props/1012094_095.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_103.jpg,12,data/images/props/1012094_103.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_111.jpg,13,data/images/props/1012094_111.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_119.jpg,14,data/images/props/1012094_119.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_127.jpg,15,data/images/props/1012094_127.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_135.jpg,16,data/images/props/1012094_135.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_143.jpg,17,data/images/props/1012094_143.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_151.jpg,18,data/images/props/1012094_151.jpg
1012094,3.0,3.0,SINGLE_FAMILY,,train,1012094_159.jpg,19,data/images/props/1012094_159.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_007.jpg,0,data/images/props/1002439_007.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_015.jpg,1,data/images/props/1002439_015.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_023.jpg,2,data/images/props/1002439_023.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_031.jpg,3,data/images/props/1002439_031.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_039.jpg,4,data/images/props/1002439_039.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_047.jpg,5,data/images/props/1002439_047.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_055.jpg,6,data/images/props/1002439_055.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_063.jpg,7,data/images/props/1002439_063.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_071.jpg,8,data/images/props/1002439_071.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_079.jpg,9,data/images/props/1002439_079.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_087.jpg,10,data/images/props/1002439_087.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_095.jpg,11,data/images/props/1002439_095.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_103.jpg,12,data/images/props/1002439_103.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_111.jpg,13,data/images/props/1002439_111.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_119.jpg,14,data/images/props/1002439_119.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_127.jpg,15,data/images/props/1002439_127.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_135.jpg,16,data/images/props/1002439_135.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_143.jpg,17,data/images/props/1002439_143.jpg
1002439,1.0,1.0,CONDO,1965.0,train,1002439_151.jpg,18,data/images/props/1002439_151.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_007.jpg,0,data/images/props/1014974_007.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_015.jpg,1,data/images/props/1014974_015.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_023.jpg,2,data/images/props/1014974_023.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_031.jpg,3,data/images/props/1014974_031.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_039.jpg,4,data/images/props/1014974_039.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_047.jpg,5,data/images/props/1014974_047.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_055.jpg,6,data/images/props/1014974_055.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_063.jpg,7,data/images/props/1014974_063.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_071.jpg,8,data/images/props/1014974_071.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_079.jpg,9,data/images/props/1014974_079.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_087.jpg,10,data/images/props/1014974_087.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_095.jpg,11,data/images/props/1014974_095.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_103.jpg,12,data/images/props/1014974_103.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_111.jpg,13,data/images/props/1014974_111.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_119.jpg,14,data/images/props/1014974_119.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_127.jpg,15,data/images/props/1014974_127.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_135.jpg,16,data/images/props/1014974_135.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_143.jpg,17,data/images/props/1014974_143.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_151.jpg,18,data/images/props/1014974_151.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_159.jpg,19,data/images/props/1014974_159.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_167.jpg,20,data/images/props/1014974_167.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_175.jpg,21,data/images/props/1014974_175.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_183.jpg,22,data/images/props/1014974_183.jpg
1014974,2.0,2.0,APARTMENT,,train,1014974_191.jpg,23,data/images/props/1014974_191.jpg
1013379,,,SINGLE_FAMILY,,train,1013379_007.jpg,7,data/images/props/1013379_007.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_007.jpg,0,data/images/props/1017481_007.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_015.jpg,1,data/images/props/1017481_015.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_023.jpg,2,data/images/props/1017481_023.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_031.jpg,3,data/images/props/1017481_031.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_039.jpg,4,data/images/props/1017481_039.jpg
1017481,1.0,1.0,APARTMENT,1984.0,train,1017481_047.jpg,5,data/images/props/1017481_047.jpg
1007591,3.0,2.0,SINGLE_FAMILY,1957.0,train,1007591_007.jpg,0,data/images/props/1007591_007.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_007.jpg,0,data/images/props/1000627_007.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_015.jpg,1,data/images/props/1000627_015.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_023.jpg,2,data/images/props/1000627_023.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_031.jpg,3,data/images/props/1000627_031.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_039.jpg,4,data/images/props/1000627_039.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_047.jpg,5,data/images/props/1000627_047.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_055.jpg,6,data/images/props/1000627_055.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_063.jpg,7,data/images/props/1000627_063.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_071.jpg,8,data/images/props/1000627_071.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_079.jpg,9,data/images/props/1000627_079.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_087.jpg,10,data/images/props/1000627_087.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_095.jpg,11,data/images/props/1000627_095.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_103.jpg,12,data/images/props/1000627_103.jpg
1000627,2.0,2.0,CONDO,1981.0,train,1000627_111.jpg,13,data/images/props/1000627_111.jpg
1004584,2.0,2.0,CONDO,1980.0,train,1004584_007.jpg,0,data/images/props/1004584_007.jpg
1001902,3.0,2.0,SINGLE_FAMILY,1956.0,train,1001902_007.jpg,0,data/images/props/1001902_007.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_007.jpg,0,data/images/props/1017118_007.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_015.jpg,1,data/images/props/1017118_015.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_023.jpg,2,data/images/props/1017118_023.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_031.jpg,3,data/images/props/1017118_031.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_039.jpg,4,data/images/props/1017118_039.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_047.jpg,5,data/images/props/1017118_047.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_055.jpg,6,data/images/props/1017118_055.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_063.jpg,7,data/images/props/1017118_063.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_071.jpg,8,data/images/props/1017118_071.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_079.jpg,9,data/images/props/1017118_079.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_087.jpg,10,data/images/props/1017118_087.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_095.jpg,11,data/images/props/1017118_095.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_103.jpg,12,data/images/props/1017118_103.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_111.jpg,13,data/images/props/1017118_111.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_119.jpg,14,data/images/props/1017118_119.jpg
1017118,1.0,1.0,CONDO,1967.0,train,1017118_127.jpg,15,data/images/props/1017118_127.jpg
